,Store Number,City,2015 Sales,2015 Sales_mean,County_Number,Price_per_Liter_mean,Zip_Code,2015_Volume_Sold_(Liters),2015_Volume_Sold_(Liters)_mean,2015_Margin_mean,2015_Sales_Q1,2016_Sales_Q1
0,2106,CEDAR FALLS,9731.85,18.4665085389,146326.22,277.65886148,7,17.8566007048,92.6718785579,50613,39287.29,30523.75
1,2113,GOWRIE,659.85,4.4887755102,9310.22,63.334829932,94,18.5077000324,21.1499319728,50543,2833.25,2065.9
2,2130,WATERLOO,6891.37,17.5800255102,111871.43,285.38630102,7,16.8358093416,95.2173469388,50703,24272.57,27856.11
3,2152,ROCKWELL,633.37,4.4919858156,7721.08,54.7594326241,17,13.020765122,18.3512765957,50469,2003.46,904.66
4,2178,WAUKON,1917.12,8.08911392405,24324.18,102.633670886,3,16.0538441186,34.4544303797,52172,5856.41,5588.5
5,2190,DES MOINES,6322.17,4.8077338403,121689.06,92.5392091255,77,23.3062274825,30.8880076046,50314,29452.92,34515.69
6,2191,KEOKUK,8053.32,13.5122818792,125093.49,209.88840604,56,19.0640531492,70.0409228188,52632,29085.57,47338.2
7,2200,SAC CITY,1817.24,4.50928039702,22811.55,56.6043424318,81,16.7069689267,18.9912406948,50583,4900.43,4174.87
8,2205,CLARINDA,1555.41,5.41954703833,24623.01,85.7944599303,73,19.0937125916,28.6573867596,51632,6407.74,3086.38
9,2228,WINTERSET,1367.65,5.69854166667,17462.07,72.758625,61,17.8901010338,24.3514166667,50273,5193.97,6522.65
10,2233,SPIRIT LAKE,2480.69,10.2933195021,29553.34,122.627966805,30,19.9450824936,40.9404979253,51360,5374.55,409.32
11,2238,ALTOONA,705.75,11.5696721311,11762.56,192.828852459,77,22.5507494145,64.3057377049,50009,858.61,14524.18
12,2248,DES MOINES,2815.35,6.12032608696,67682.06,147.134913043,77,28.8186198545,49.0967608696,50312,12663.68,12580.69
13,2285,IOWA CITY,3860.35,12.6155228758,76927.11,251.395784314,52,24.7769825708,84.0555882353,52240,10019.12,12846.93
14,2290,STORM LAKE,3626.2,4.62525510204,56514.43,72.0847321429,11,19.0011460985,24.0846556122,50588,12191.26,2196.57
15,2327,CORNING,822.28,4.35068783069,10245.14,54.2070899471,2,17.3241036785,18.0829100529,50841,2253.6,2549.94
16,2353,CRESCO,4486.65,12.3940607735,53349.19,147.373453039,45,17.2913785846,49.6398066298,52136,17382.6,23355.03
17,2413,DUBUQUE,6261.29,13.0172349272,90065.02,187.245363825,31,15.8801720127,62.5838253638,52001,22459.16,1423.37
18,2445,OAKLAND,571.79,3.34380116959,7189.48,42.0437426901,78,15.9500974659,14.0303508772,51560,1215.08,6738.18
19,2448,INDIANOLA,1245.53,3.030486618,17740.7,43.1647201946,91,17.0354280013,14.41486618,50125,5655.92,1824.69
20,2459,GUTHRIE CENTER,607.24,5.62259259259,7352.33,68.0771296296,39,13.5748801081,22.7692592593,50115,1609.57,5383.76
21,2460,HAMPTON,2782.46,8.35573573574,33731.76,101.296576577,35,16.5959609714,34.0257657658,50441,6746.61,4790.07
22,2465,DUBUQUE,1713.2,4.38158567775,25831.8,66.0659846547,31,20.7763496894,22.0711508951,52003,5615.99,4462.62
23,2475,WEST BEND,1044.94,14.1208108108,10681.07,144.338783784,55,15.482020592,48.1475675676,50597,5672.76,780.34
24,2478,ALTOONA,1038.0,12.0697674419,19840.65,230.705232558,77,24.7557751938,76.9234883721,50009,4459.85,33836.19
25,2487,ANAMOSA,2547.85,6.22946210269,28900.96,70.6624938875,53,16.2241050456,23.7251100244,52205,7256.6,29980.54
26,2498,ARLINGTON,230.12,3.9675862069,2259.67,38.9598275862,33,13.4860324302,13.0934482759,50606,279.22,19017.37
27,2500,AMES,10039.15,8.51497031383,149121.63,126.481450382,85,18.9887612317,42.2404410517,50010,40234.9,14605.93
28,2501,AMES,9959.4,7.77470725995,144833.66,113.062966432,85,18.8403059366,37.8069711163,50010,31412.95,33041.43
29,2502,ANKENY,10698.09,13.9116905072,150094.01,195.18076723,77,20.3203633261,65.4685435631,50021,39420.06,6147.99
30,2505,BOONE,5593.45,9.29144518272,70810.55,117.625498339,8,16.5789047226,39.5548504983,50036,14559.28,23254.14
31,2506,BURLINGTON,9022.58,9.74360691145,143431.66,154.893801296,29,20.5936832642,51.7555723542,52601,31009.77,9749.85
32,2507,BURLINGTON,2542.23,7.58874626866,29679.78,88.596358209,29,14.1319100924,29.5785671642,52601,8344.01,112518.79
33,2508,CEDAR RAPIDS,7862.83,10.016343949,115732.8,147.430318471,57,18.249818603,49.2495414013,52405,25427.31,17970.36
34,2509,CEDAR RAPIDS,3801.9,10.1655080214,49768.76,133.071550802,57,15.7037122217,44.5159893048,52404,12372.23,5522.69
35,2512,IOWA CITY,25921.88,18.8385755814,419746.83,305.048568314,52,19.7833004771,101.848444767,52240,82117.82,22169.46
36,2513,IOWA CITY,4156.64,5.97218390805,60268.48,86.5926436782,52,17.2368573089,28.9675,52240,12790.37,16165.27
37,2514,MARION,1163.28,5.96553846154,13817.52,70.8590769231,57,13.44178852,23.7091282051,50129,3122.25,6279.24
38,2515,MASON CITY,8866.56,6.88932400932,120977.04,93.9992540793,17,17.7549038924,31.4624397824,50401,23580.17,25970.12
39,2517,NEWTON,5890.95,6.70187713311,76238.42,86.7331285552,50,17.6036811643,29.0156427759,50208,17341.08,17305.66
40,2518,RED OAK,3110.36,8.03710594315,38178.25,98.6518087855,69,19.1254385028,32.9326098191,51566,10133.4,11888.36
41,2521,WEST DES MOINES,7775.4,9.89236641221,107379.85,136.615585242,77,19.0612378883,45.6446946565,50265,25152.34,25920.76
42,2522,SPIRIT LAKE,7637.09,11.7133282209,112353.87,172.321886503,30,17.7468267967,57.5370552147,51360,17085.59,10667.29
43,2523,CENTERVILLE,3183.06,7.95765,35476.85,88.692125,4,17.5153426192,29.617875,52544,6249.85,17477.28
44,2524,DUBUQUE,6728.19,9.70878787879,103507.58,149.361587302,31,18.8472409811,49.8998701299,52001,20151.17,6963.62
45,2527,DES MOINES,4392.49,9.22792016807,56331.05,118.342542017,77,16.6190611244,39.6182142857,50315,11848.69,11061.03
46,2528,DES MOINES,7700.05,11.9380620155,121199.45,187.906124031,77,17.7353458841,62.7890542636,50315,20559.95,11673.67
47,2529,CEDAR RAPIDS,3709.64,7.97772043011,35599.6,76.5582795699,57,14.5573492449,25.5804731183,52405,5251.27,13359.72
48,2532,DES MOINES,4254.25,10.3008474576,53207.99,128.832905569,77,14.3113974403,43.1306779661,50317,11724.24,16386.69
49,2535,WEST DES MOINES,4868.03,9.87430020284,70392.17,142.783306288,77,18.7117598128,48.123326572,50265,22751.92,14027.28
50,2536,PLEASANT HILL,4680.93,8.15493031359,68373.24,119.117142857,77,21.2997308171,39.8207142857,50317,16637.34,12512.07
51,2538,WATERLOO,3832.0,5.71940298507,55128.11,82.280761194,7,20.2126746905,27.503358209,50702,10779.48,30504.59
52,2539,IOWA FALLS,4703.26,11.4156796117,65501.63,158.984538835,42,17.7577266893,53.1297815534,50126,14048.75,7880.18
53,2543,OTTUWMA,4136.87,5.58282051282,61929.58,83.5756815115,90,18.1839087859,27.9011605938,52501,11959.37,29272.08
54,2544,MARSHALLTOWN,8021.91,9.21,121010.83,138.933214696,64,17.4576870859,46.4395177956,50158,31584.86,16286.12
55,2545,IOWA CITY,3097.6,4.44418938307,50195.78,72.0169010043,52,20.5779659694,24.0594691535,52245,8626.51,3763.08
56,2548,ALTOONA,6623.22,9.01118367347,97735.72,132.973768707,77,19.0269715616,44.4683537415,50009,15289.96,10015.29
57,2549,INDIANOLA,5839.03,11.3599805447,75218.86,146.340194553,91,16.5892912729,49.1687548638,50125,26690.73,20516.91
58,2550,OSCEOLA,1498.05,4.26794871795,19825.77,56.4836752137,20,15.8092053317,18.8972079772,50213,4156.78,6997.28
59,2551,CHARITON,2362.04,6.48912087912,32477.18,89.223021978,59,17.0544082452,29.8475,50049,7919.5,4865.08
60,2552,CEDAR RAPIDS,7930.56,8.0431643002,101064.0,102.498985801,57,18.7670464817,34.2851622718,52404,23784.11,17551.62
61,2553,CRESTON,1885.08,6.95601476015,26164.9,96.5494464945,88,16.6688938213,32.3121771218,50801,6809.61,7278.12
62,2554,DAVENPORT,2278.8,11.7463917526,22609.38,116.543195876,82,11.2060677467,38.9981443299,52802,3970.74,20680.81
63,2555,KEOKUK,5942.96,10.9245588235,84398.07,155.143511029,56,17.7968636204,51.8074816176,52632,14838.66,2031.14
64,2556,ESTHERVILLE,3221.51,6.13620952381,40672.86,77.4721142857,32,17.9416008951,26.0683619048,51334,8146.62,18659.71
65,2558,MOUNT PLEASANT,6202.32,14.8736690647,77222.04,185.184748201,44,17.5693575503,62.5472901679,52641,29003.27,25738.32
66,2559,ALBIA,879.0,6.51111111111,12022.75,89.0574074074,68,15.7226737213,29.9108888889,52531,2683.86,14998.9
67,2560,MARION,8342.02,9.52285388128,116129.54,132.567968037,57,17.7033105023,44.2666666667,52302,23703.59,10800.62
68,2561,DES MOINES,10648.53,10.4602455796,157134.87,154.356453831,77,20.1172369024,51.9102259332,50321,30898.92,16250.33
69,2562,FORT DODGE,5348.2,20.6494208494,54966.77,212.226911197,94,13.3486927744,71.79,50501,7341.93,6734.91
70,2564,WATERLOO,3981.03,11.955045045,48879.54,146.785405405,7,15.6511194653,49.1307807808,50701,7412.45,9150.3
71,2565,SPENCER,5189.44,5.01880077369,71542.43,69.1899709865,21,17.9392659354,23.1063539652,51301,17936.08,7560.49
72,2566,KNOXVILLE,2175.55,6.694,30363.02,93.4246769231,63,17.569227831,31.1883076923,50138,4163.07,12818.44
73,2567,DAVENPORT,4066.4,5.48771929825,46398.91,62.6166126856,82,15.1790999563,20.9667071525,52806,6703.81,23275.92
74,2568,CEDAR RAPIDS,2456.08,8.15973421927,25844.42,85.8618604651,57,14.6187970757,28.6747840532,52402,7318.16,21168.75
75,2569,CEDAR RAPIDS,3607.84,5.14670470756,48675.15,69.4367332382,57,16.7129001254,23.20467903,52402,10685.78,23487.54
76,2571,WATERLOO,5823.65,11.6473,80618.12,161.23624,7,16.225965934,53.95158,50703,14679.96,3560.59
77,2572,CEDAR FALLS,6080.74,4.67389700231,98831.43,75.9657417371,7,18.8003316365,25.3861414297,50613,22911.98,9695.4
78,2573,MUSCATINE,8191.67,9.4374078341,122362.25,140.970334101,70,20.7518799212,47.0564861751,52761,25145.27,13808.11
79,2575,WATERLOO,1881.0,7.524,23572.2,94.2888,7,15.8950704762,31.54436,50702,6285.61,6117.93
80,2576,STORM LAKE,3346.65,4.48612600536,51268.32,68.7242895442,11,18.7873311378,22.9634316354,50588,16259.69,13896.99
81,2578,CHARLES CITY,5148.65,13.1679028133,66903.18,171.107877238,34,15.87161308,57.3145524297,50616,10327.73,8397.24
82,2579,GRINNELL,1977.6,6.72653061224,30280.1,102.993537415,79,17.3761516035,34.4070748299,50112,6348.57,15130.15
83,2582,MASON CITY,5502.68,8.62489028213,68202.92,106.901128527,17,17.223782235,35.7379467085,50401,11165.02,14530.32
84,2584,FORT MADISON,3239.7,6.58475609756,45631.0,92.7459349593,56,19.5061885405,30.979898374,52627,9003.97,15585.2
85,2585,ALGONA,5428.48,10.3795028681,70885.9,135.53709369,55,16.8408607015,45.4180879541,50511,9330.01,24968.28
86,2587,JOHNSTON,5387.34,4.47453488372,80916.32,67.2062458472,77,18.50118974,22.5151162791,50131,10162.14,12581.82
87,2588,CEDAR RAPIDS,5842.38,8.49183139535,92001.25,133.722747093,57,19.2110357733,44.7430232558,52403,21154.77,3701.45
88,2590,CEDAR RAPIDS,7987.13,7.26763421292,121474.94,110.532247498,57,20.964206524,36.8876524113,52402,22397.57,21627.69
89,2591,ATLANTIC,3497.37,7.00875751503,49416.0,99.0300601202,15,17.7114318962,33.0615230461,50022,9210.44,19897.8
90,2592,MARSHALLTOWN,1378.42,6.04570175439,15110.9,66.275877193,64,15.1098215385,22.1363596491,50158,3235.38,29151.01
91,2593,CARROLL,13406.82,14.9462876254,191333.88,213.304214047,14,18.4324304915,71.5690635452,51401,34944.39,2871.11
92,2594,SIOUX CITY,4829.17,6.67934993084,73500.63,101.660622407,97,18.7874057377,33.9913001383,51106,13641.55,3825.26
93,2595,DENISON,6756.82,12.7487169811,76857.1,145.013396226,24,18.032071471,49.1648490566,51442,10176.63,5323.43
94,2596,OTTUMWA,2737.63,7.11072727273,30207.68,78.4615064935,90,14.8328857656,26.7224675325,52501,5262.24,14308.5
95,2597,CHEROKEE,1590.95,11.2833333333,18618.54,132.046382979,18,13.9225329281,44.2536170213,51012,4452.34,9614.15
96,2600,OSKALOOSA,1712.25,6.38899253731,20355.99,75.9551865672,62,15.0004832978,25.4817164179,52577,3505.1,25358.66
97,2601,FAIRFIELD,3457.66,8.15485849057,55709.07,131.389316038,51,20.7833712615,43.8772641509,52556,17207.46,15009.61
98,2602,WEBSTER CITY,3943.12,8.49810344828,50235.06,108.265215517,40,17.4205195832,36.5069827586,50595,11573.41,20510.67
99,2603,BETTENDORF,8458.7,7.38106457243,132877.27,115.948752182,82,21.688430232,38.7380453752,52722,22810.43,9454.32
100,2604,LEMARS,3794.87,6.4210998308,53845.76,91.1095769882,75,18.2960139864,30.4400507614,51031,9936.32,11693.51
101,2605,CEDAR RAPIDS,8283.86,11.6346348315,95407.77,133.999676966,57,18.5501448341,44.7853792135,52402,17219.72,1458.07
102,2606,HUMBOLDT,2697.27,7.47166204986,38012.27,105.297146814,46,17.1187125709,35.2965096953,50548,7821.86,10047.41
103,2607,SHENANDOAH,3355.13,9.34576601671,46895.72,130.628746518,73,16.7137156855,43.869275766,51601,12269.18,4203.26
104,2609,AMES,471.9,3.9,6466.98,53.4461157025,85,17.2088419913,17.8917355372,50010,867.07,27308.34
105,2611,OTTUMWA,2620.59,7.34058823529,36242.75,101.520308123,90,19.0934104608,33.9280672269,52501,8306.95,39097.17
106,2612,PERRY,1754.1,5.41388888889,22949.94,70.8331481481,25,14.8370265556,23.6568209877,50220,4226.93,35819.83
107,2613,COUNCIL BLUFFS,6061.3,7.38282582217,87657.76,106.769500609,78,18.176910272,35.7666260658,51501,19945.52,7701.0
108,2614,DAVENPORT,9868.23,9.57151309408,142675.29,138.385344326,82,19.2307544261,46.2616488846,52807,32260.12,28845.9
109,2616,CLINTON,10585.88,10.0435294118,154160.15,146.262001898,23,18.6486218408,48.8353225806,52732,29203.48,15953.4
110,2618,CEDAR RAPIDS,1711.99,6.0924911032,21287.84,75.7574377224,57,16.0894696647,25.3382918149,52402,3501.57,20311.34
111,2619,WEST DES MOINES,8575.07,8.39869735553,143958.96,140.998001959,77,22.1886352942,47.1158570029,50266,24829.75,14030.1
112,2620,WINDSOR HEIGHTS,6589.11,5.3657247557,97187.35,79.1427931596,77,19.3095549157,26.4468241042,50311,20689.13,15265.89
113,2621,SIOUX CITY,5850.95,9.4675566343,80768.93,130.694061489,97,18.5999571143,43.656828479,51105,18011.98,18777.7
114,2622,IOWA CITY,5053.06,9.48041275797,74371.39,139.533564728,52,19.2919886267,46.6737898687,52240,7507.2,39426.95
115,2623,SIOUX CITY,7128.27,6.90723837209,105536.35,102.263905039,97,19.7913846832,34.1536918605,51104,19839.44,19062.31
116,2624,DUBUQUE,7576.48,11.7647204969,92340.99,143.386630435,31,19.3532516149,48.2764906832,52002,17093.93,18304.19
117,2625,DAVENPORT,12029.17,12.3629701953,182118.58,187.172230216,82,18.6765410461,62.4811716341,52804,39270.06,3230.97
118,2626,DES MOINES,6020.27,7.78818887451,89785.01,116.151371281,77,18.9056167764,38.8332858991,50311,16458.24,34738.31
119,2627,DES MOINES,5552.31,8.28702985075,84356.91,125.905835821,77,18.0539582975,42.0481343284,50310,18166.89,7710.71
120,2628,ELDORA,1265.5,7.8602484472,14489.19,89.9949689441,42,13.744859509,30.0497515528,50627,3707.63,219551.79
121,2629,COUNCIL BLUFFS,11876.3,10.836040146,184574.96,168.407810219,78,19.1402177833,56.2378649635,51503,47432.72,19836.1
122,2630,WEST DES MOINES,1369.73,8.50763975155,20852.8,129.520496894,77,17.2805578387,43.4201242236,50266,4664.84,11498.47
123,2633,DES MOINES,61909.75,30.954875,1000783.3,500.39165,77,21.0192380952,166.908455,50320,207012.08,12748.68
124,2635,DAVENPORT,6728.43,9.49002820874,109793.2,154.856417489,82,20.0904162822,51.7350211566,52807,19905.65,5759.12
125,2636,DES MOINES,5135.82,13.0020759494,71847.1,181.891392405,77,17.2297691188,60.7188860759,50317,16854.32,12817.15
126,2637,DAVENPORT,6473.2,10.0049459042,82748.32,127.895394127,82,16.3293935379,42.7550231839,52804,19252.36,14690.39
127,2641,COUNCIL BLUFFS,2015.53,6.9025,26887.2,92.0794520548,78,17.9006266308,30.7493493151,51501,5310.34,27860.24
128,2642,PELLA,4401.71,7.68186736475,64223.84,112.083490401,63,17.6767285797,37.479877836,50219,14350.94,20349.93
129,2643,WATERLOO,4867.97,7.08583697234,74627.1,108.627510917,7,20.3976158908,36.2923871907,50701,16550.61,34139.38
130,2644,FORT DODGE,8057.78,12.6099843505,127422.83,199.409749609,94,18.2693610199,66.5867292645,50501,29025.13,13549.69
131,2647,CEDAR RAPIDS,6584.19,6.17653846154,113193.97,106.185712946,57,20.7140181835,35.5469512195,52411,25156.43,5464.12
132,2648,WEST DES MOINES,9284.07,7.84790363483,158428.1,133.920625528,77,22.4036842251,44.6917582418,50265,44321.35,20344.15
133,2649,DUBUQUE,4773.9,6.24039215686,63353.86,82.815503268,31,17.4859805478,27.7855294118,52001,12822.75,8924.69
134,2650,HARLAN,3510.55,8.54148418491,52433.13,127.574525547,83,17.489209825,42.7090997567,51537,12580.51,7685.36
135,2651,WAVERLY,5533.34,6.80607626076,75700.39,93.1124108241,9,18.8013903976,31.1213161132,50677,19073.52,2175.17
136,2652,MASON CITY,3479.16,8.36336538462,44868.03,107.855841346,17,17.3843744277,36.1180528846,50401,11343.72,2240.16
137,2653,WASHINGTON,2834.57,6.60738927739,40854.29,95.2314452214,92,19.2958416366,31.8234731935,52353,7597.11,1794.5
138,2655,CLARINDA,896.52,7.11523809524,11721.06,93.0242857143,73,16.1641510025,31.1273015873,51632,2535.87,939.8
139,2656,CORNING,777.06,4.57094117647,11880.54,69.8855294118,22,16.8009022556,23.3647647059,51632,3070.48,5258.89
140,2657,BEDFORD,466.28,4.16321428571,6130.51,54.7366964286,87,16.582057991,18.2850892857,50833,1459.28,6163.49
141,2658,MOUNT AYR,390.0,8.86363636364,4328.83,98.3825,80,12.5383225108,32.8927272727,50854,567.0,8176.3
142,2660,SIOUX CENTER,1420.0,5.10791366906,22505.22,80.954028777,84,17.4526070572,27.0311151079,51250,5289.26,29703.65
143,2661,SHELDON,3802.09,10.3599182561,55649.93,151.634686649,71,16.8873624627,50.6234059946,51201,9013.3,34855.47
144,2662,MUSCATINE,2741.94,5.52810483871,39124.65,78.8803427419,70,17.3194131877,26.3601814516,52761,8577.92,22354.02
145,2663,URBANDALE,10060.92,12.8656265985,175203.29,224.045127877,77,20.6043447814,74.823887468,50322,29761.65,3441.41
146,2665,WAUKEE,7471.09,8.93671052632,126233.84,150.997416268,25,20.1802897399,50.5038875598,50263,21028.9,750.7
147,2666,ANKENY,6795.68,6.33334575955,117531.62,109.535526561,77,23.7404623406,36.62416589,50023,25475.53,1664.79
148,2667,SIOUX CITY,694.2,5.785,8456.63,70.4719166667,97,16.4010238095,23.5991666667,51104,1802.63,54701.99
149,2668,LEON,257.0,5.84090909091,3689.69,83.8565909091,27,15.4883549784,28.0072727273,50144,332.43,6660.76
150,2669,CORYDON,691.75,6.34633027523,8603.63,78.9323853211,93,14.7641896024,26.4124770642,50060,1891.97,8024.42
151,2670,CORALVILLE,13860.95,11.5700751252,227167.07,189.621928214,52,19.260801733,63.3169616027,52241,40125.22,2625.54
152,2671,JEFFERSON,3122.0,15.9285714286,37455.21,191.098010204,37,17.1772060253,65.0056632653,50129,8516.84,546.23
153,2806,CLINTON,3154.41,8.15093023256,41929.39,108.344677003,23,15.9807603107,36.2174418605,52732,10736.99,1270.86
154,2835,CEDAR FALLS,991.5,8.62173913043,11751.32,102.185391304,7,14.4609606625,34.2736521739,50613,1331.33,750.78
155,2836,WATERLOO,206.37,4.69022727273,2330.58,52.9677272727,7,13.9749594156,17.6615909091,50703,497.41,1154.31
156,2837,WATERLOO,629.25,8.86267605634,7695.68,108.389859155,7,14.9314553991,36.2576056338,50702,2017.38,1210.53
157,2838,DAVENPORT,506.75,9.56132075472,5448.62,102.804150943,82,14.3341239892,34.359245283,52806,1532.06,1791.72
158,2839,DAVENPORT,295.5,11.82,2662.88,106.5152,82,11.2200952381,35.5576,52804,1154.21,1803.03
159,2840,BETTENDORF,697.0,7.0404040404,8174.06,82.5662626263,82,15.89999038,27.6517171717,52722,2287.01,2098.62
160,2841,CEDAR RAPIDS,1136.0,10.6168224299,12938.88,120.92411215,57,13.9207654651,40.7169158879,52403,3906.09,536.88
161,2843,CEDAR RAPIDS,714.5,3.94751381215,9089.97,50.2208287293,57,16.9433833202,16.7710497238,52402,1372.2,1684.0
162,2844,IOWA CITY,759.5,8.83139534884,8288.71,96.3803488372,52,13.9375692137,32.2389534884,52240,2179.13,882.08
163,2845,COUNCIL BLUFFS,279.0,11.16,3670.56,146.8224,78,15.1336380952,49.0512,51503,1007.46,1250.1
164,2846,CEDAR RAPIDS,705.87,5.60214285714,7393.12,58.6755555556,57,14.1605847106,19.5911111111,52404,2129.52,495.84
165,2847,MARION,312.0,7.25581395349,3106.47,72.2434883721,57,12.6752159468,24.1472093023,52302,1023.87,683.55
166,2848,ANKENY,514.0,8.86206896552,5441.14,93.8127586207,77,12.7701477833,31.3137931034,50023,1234.98,765.61
167,2849,DES MOINES,169.14,5.12545454545,2413.8,73.1454545455,77,17.3638852814,24.3915151515,50320,763.98,2673.52
168,2850,DES MOINES,307.25,5.90865384615,4111.51,79.0675,77,16.0868223443,26.5055769231,50313,1139.62,2044.7
169,2851,FORT DODGE,341.5,9.22972972973,3928.72,106.181621622,94,14.7045559846,35.7408108108,50501,964.47,1852.32
170,2852,DES MOINES,477.5,8.37719298246,6190.65,108.607894737,77,14.0750543024,36.269122807,50310,617.84,1538.62
171,3013,BLOOMFIELD,902.75,5.31029411765,11152.82,65.6048235294,26,14.5013361345,21.9444705882,52537,2160.07,1713.0
172,3041,COLFAX,783.98,6.75844827586,8266.29,71.2611206897,50,12.7514829639,23.8425862069,50054,1961.68,1402.46
173,3045,BRITT,942.5,8.97619047619,9200.93,87.6279047619,41,12.8258185941,29.4896190476,50423,2899.9,1565.13
174,3054,GRINNELL,733.39,3.94295698925,12569.81,67.5796236559,79,21.9257104455,22.5506989247,50112,3349.31,4900.64
175,3056,CLARION,588.25,6.3252688172,7059.64,75.9101075269,99,14.5074756784,25.3633333333,50525,2195.54,55227.36
176,3065,MONTEZUMA,621.0,5.59459459459,7227.66,65.1140540541,79,14.5663320463,21.7324324324,50171,801.72,64605.54
177,3162,MUSCATINE,2055.0,7.58302583026,21519.65,79.408302583,70,12.4566543665,26.5457933579,52761,4828.98,16669.54
178,3354,DAVENPORT,16506.75,52.5692675159,240365.94,765.496624204,82,19.0018274189,255.55633758,52807,29695.26,519.54
179,3385,CEDAR RAPIDS,31563.0,66.0313807531,441983.55,924.651778243,57,19.0782556286,309.382050209,52402,105921.75,8731.68
180,3390,MILFORD,9740.31,12.4080382166,134773.7,171.686242038,30,17.6345860168,57.2959872611,51351,27330.77,1796.13
181,3393,RICEVILLE,199.5,7.125,2334.69,83.3817857143,66,13.2742006803,27.8057142857,50466,648.84,9450.35
182,3400,DES MOINES,2658.62,8.68830065359,40290.75,131.669117647,77,16.6894679534,43.9411437908,50317,9545.03,50555.4
183,3403,COLUMBUS JUNCTION,671.65,3.18317535545,9874.08,46.7965876777,58,16.8211323629,15.6206635071,52738,2243.65,7672.15
184,3417,MARENGO,2655.5,7.81029411765,31323.68,92.1284705882,48,13.542442577,30.9394705882,52301,4759.52,75557.88
185,3420,WINDSOR HEIGHTS,25143.0,73.95,352020.66,1035.35488235,77,19.1464915966,345.862764706,50311,85542.78,11640.67
186,3437,NORWALK,1737.0,11.1346153846,20389.68,130.703076923,91,12.9258202952,43.9071153846,50211,3615.84,3686.68
187,3443,COUNCIL BLUFFS,4258.46,11.3862566845,53834.76,143.943208556,78,13.962216286,48.1271390374,51503,6732.26,2019.61
188,3447,SIOUX CITY,13082.5,45.1120689655,187650.04,647.069103448,97,17.7300968801,216.149034483,51106,54233.74,53213.22
189,3456,CLEAR LAKE,4788.19,6.061,69189.36,87.5814683544,17,18.019231471,29.2478101266,50428,11752.3,754.51
190,3461,STUART,1095.29,6.8886163522,11754.24,73.9260377358,1,13.737268261,24.6937735849,50250,1964.59,3589.47
191,3465,PANORA,917.5,5.62883435583,10693.32,65.603190184,39,14.0773152206,21.9596932515,50216,1863.43,37618.68
192,3477,COUNCIL BLUFFS,9688.5,48.6859296482,129421.86,650.361105528,78,14.5344915051,217.206030151,51501,16112.64,8333.4
193,3484,MARCUS,344.25,5.46428571429,4020.39,63.8157142857,18,13.4464928193,21.380952381,51035,1083.27,7361.75
194,3488,BELLEVUE,1481.1,9.68039215686,18743.79,122.508431373,49,15.1034858388,40.9422875817,52031,3972.51,6033.58
195,3494,WATERLOO,11827.5,48.2755102041,140733.54,574.422612245,7,16.9893955296,192.032081633,50702,22481.34,22000.98
196,3495,MONTICELLO,2661.11,2.97996640538,33418.48,37.4227099664,53,15.479501575,12.5196976484,52310,7019.15,10531.06
197,3514,FORT DODGE,2268.02,7.3637012987,35085.4,113.913636364,94,18.8007316994,38.0480194805,50501,8671.67,3580.8
198,3521,COUNCIL BLUFFS,1718.25,13.9695121951,40893.92,332.470894309,78,23.1683817267,110.865772358,51501,22330.13,3393.9
199,3524,AMES,12190.5,51.4367088608,180805.62,762.892911392,85,17.9857685353,255.394683544,50010,43825.26,3924.64
200,3525,WASHINGTON,3483.09,8.57903940887,53040.25,130.641009852,92,19.0282472036,43.5767487685,52353,10447.69,4082.22
201,3528,MASON CITY,901.6,9.69462365591,16048.96,172.569462366,17,20.0390181772,57.7653763441,50401,2518.24,12647.04
202,3540,DAVENPORT,1192.2,8.33706293706,20284.2,141.847552448,82,18.5133716284,47.3684615385,52807,3452.6,9580.02
203,3542,ST ANSGAR,987.25,7.96169354839,11801.35,95.1721774194,66,15.9237941628,31.7791935484,50472,4200.99,3551.49
204,3549,FORT MADISON,2252.62,14.3478980892,33329.87,212.292165605,56,21.3557658477,70.9592356688,52627,7155.15,16629.66
205,3562,WEST BURLINGTON,5116.5,12.5097799511,65389.26,159.87594132,29,14.344887647,53.5566748166,52655,16819.56,1147.87
206,3563,MUSCATINE,3200.0,12.6984126984,41926.36,166.374444444,70,13.9090929705,55.5580952381,52761,8480.04,780.45
207,3565,IOWA CITY,1265.89,4.81326996198,18306.77,69.6074904943,52,18.6445574118,23.2897338403,52246,3676.35,12768.78
208,3573,OTTUMWA,4313.9,8.03333333333,68700.69,127.93424581,90,18.360990492,42.6742271881,52501,16411.67,486.96
209,3576,HARTLEY,1049.9,10.7132653061,10351.74,105.63,71,13.2668464529,36.2784693878,51346,1213.25,11605.5
210,3582,LEON,174.0,8.7,2169.62,108.481,27,13.2131666667,36.372,50144,162.6,2429.22
211,3584,OELWEIN,2271.53,12.2785405405,27413.67,148.182,33,13.9277012651,49.8485405405,50662,6501.08,1489.8
212,3587,KEOKUK,310.5,14.1136363636,3002.46,136.475454545,56,11.463030303,45.5836363636,52632,996.36,14883.53
213,3591,ACKLEY,225.5,6.63235294118,2602.0,76.5294117647,94,15.4234733894,25.5173529412,50601,803.64,10614.54
214,3592,FORT DODGE,4039.5,12.5841121495,51327.84,159.899813084,42,14.3836596944,53.5622429907,50501,9170.94,6139.25
